109/04/22,0.90,0.92,0.90,0.92,230000,207600,0.00,4
109/06/04,---,---,---,---,0,0,---,0
109/06/05,---,---,---,---,0,0,---,0
109/06/08,---,---,---,---,0,0,---,0
109/06/09,---,---,---,---,0,0,---,0
109/06/10,1.48,1.48,1.44,1.44,14000,20320,-0.04,3
109/06/11,1.51,1.51,1.51,1.51,14000,21140,+0.07,1
109/06/12,1.41,1.41,1.41,1.41,10000,14100,-0.10,1
109/06/15,1.45,1.45,1.45,1.45,10000,14500,+0.04,1
109/06/16,1.45,1.53,1.45,1.53,20000,29800,+0.08,2
109/06/17,1.54,1.61,1.54,1.61,20000,31500,+0.08,2
109/06/18,1.56,1.56,1.56,1.56,10000,15600,-0.05,1
109/06/19,---,---,---,---,0,0,---,0
109/06/22,1.63,1.63,1.63,1.63,10000,16300,+0.02,1
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,---,---,---,---,0,0,---,0
109/06/30,---,---,---,---,0,0,---,0
109/07/01,1.53,1.53,1.53,1.53,10000,15300,+0.05,1
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,1.23,1.23,1.23,1.23,2000,2460,-0.02,1
109/07/16,1.24,1.24,1.24,1.24,2000,2480,+0.01,2
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,1.22,1.22,1.22,1.22,10000,12200,-0.04,1
109/07/24,1.20,1.20,1.20,1.20,10000,12000,-0.02,1
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,1.06,1.06,1.06,1.06,30000,31800,-0.01,3
109/08/04,1.05,1.05,1.01,1.01,20000,20600,-0.05,2
109/08/05,1.03,1.05,1.03,1.05,50000,52300,+0.04,2
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,0.78,0.78,0.78,0.78,10000,7800,-0.03,1
109/08/20,0.70,0.70,0.69,0.69,20000,13900,-0.09,2
109/08/21,0.72,0.72,0.72,0.72,10000,7200,+0.03,1
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,0.70,0.74,0.70,0.74,40000,28900,+0.06,4
109/08/27,0.76,0.76,0.76,0.76,40000,30400,+0.02,1
109/08/28,---,---,---,---,0,0,---,0
109/08/31,0.70,0.70,0.70,0.70,10000,7000,-0.05,1
109/09/01,0.66,0.66,0.66,0.66,10000,6600,-0.04,1
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,0.60,0.60,0.60,0.60,1000,600,-0.01,1
109/09/25,0.50,0.50,0.50,0.50,1000,500,-0.10,1
109/09/28,0.52,0.52,0.52,0.52,1000,520,+0.02,1
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
