108/07/11,1.02,1.02,1.00,1.00,200000,202000,0.00,3
108/09/24,0.99,0.99,0.92,0.94,25000,23800,-0.05,3
108/09/25,0.92,0.92,0.78,0.78,40000,33300,-0.16,4
108/09/26,0.89,0.89,0.89,0.89,30000,26700,+0.11,1
108/09/27,---,---,---,---,0,0,---,0
108/10/01,0.87,0.87,0.87,0.87,5000,4350,-0.02,1
108/10/02,0.85,0.85,0.85,0.85,5000,4250,-0.02,1
108/10/03,0.87,0.87,0.87,0.87,10000,8700,+0.02,1
108/10/04,0.87,0.87,0.87,0.87,10000,8700,0.00,1
108/10/07,0.93,0.93,0.93,0.93,5000,4650,+0.06,1
108/10/08,0.90,0.90,0.90,0.90,9000,8100,-0.03,2
108/10/09,0.81,0.81,0.76,0.77,34000,26780,-0.13,4
108/10/14,0.74,0.74,0.74,0.74,10000,7400,-0.03,1
108/10/15,0.72,0.72,0.72,0.72,10000,7200,-0.02,1
108/10/16,0.49,0.49,0.49,0.49,20000,9800,-0.23,1
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,---,---,---,---,0,0,---,0
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,0.38,0.38,0.38,0.38,20000,7600,-0.02,2
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
108/11/07,0.30,0.30,0.29,0.29,20000,5900,-0.04,2
108/11/08,0.24,0.24,0.24,0.24,20000,4800,-0.05,1
108/11/11,---,---,---,---,0,0,---,0
108/11/12,0.27,0.27,0.27,0.27,2000,540,-0.01,1
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,0.28,0.28,0.28,0.28,4000,1120,-0.02,1
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,0.24,0.24,0.24,0.24,40000,9600,0.00,1
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,---,---,---,---,0,0,---,0
109/01/03,---,---,---,---,0,0,---,0
109/01/06,---,---,---,---,0,0,---,0
109/01/07,---,---,---,---,0,0,---,0
109/01/08,---,---,---,---,0,0,---,0
