109/02/25,0.82,0.82,0.82,0.82,10000,8200,0.00,1
109/06/05,0.16,0.17,0.16,0.16,85000,13700,+0.02,9
109/06/08,0.15,0.16,0.15,0.16,391000,62550,0.00,40
109/06/09,0.16,0.23,0.16,0.18,137000,25210,+0.02,16
109/06/10,0.18,0.19,0.18,0.19,80000,14500,+0.01,3
109/06/11,0.17,0.17,0.14,0.14,30000,4500,-0.05,2
109/06/12,---,---,---,---,0,0,---,0
109/06/15,0.13,0.13,0.11,0.12,493000,60130,-0.02,50
109/06/16,0.12,0.12,0.12,0.12,540000,64800,0.00,6
109/06/17,0.12,0.12,0.11,0.11,210000,25100,-0.01,21
109/06/18,0.11,0.11,0.11,0.11,470000,51700,0.00,24
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,0.09,0.09,0.09,0.09,470000,42300,-0.01,1
109/06/30,0.15,0.15,0.15,0.15,10000,1500,+0.06,1
109/07/01,---,---,---,---,0,0,---,0
109/07/02,0.13,0.16,0.13,0.16,50000,6740,+0.04,8
109/07/03,0.14,0.14,0.12,0.13,90000,11600,-0.03,9
109/07/06,0.12,0.13,0.12,0.13,60000,7300,0.00,2
109/07/07,0.15,0.16,0.14,0.14,670000,97100,+0.01,65
109/07/08,0.13,0.13,0.13,0.13,50000,6500,-0.01,1
109/07/09,0.18,0.18,0.15,0.15,100000,16500,+0.02,10
109/07/10,0.11,0.12,0.11,0.12,99000,10980,-0.03,2
109/07/13,0.17,0.17,0.13,0.13,55000,8250,+0.01,6
109/07/14,0.12,0.12,0.12,0.12,2000,240,-0.01,1
109/07/15,0.15,0.15,0.14,0.14,45000,6350,+0.02,5
109/07/16,0.12,0.12,0.12,0.12,3000,360,-0.02,1
109/07/17,0.11,0.11,0.11,0.11,879000,96690,-0.01,19
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,0.11,0.11,0.11,0.11,100000,11000,0.00,1
109/07/23,---,---,---,---,0,0,---,0
109/07/24,0.11,0.11,0.11,0.11,500000,55000,-0.02,6
109/07/27,0.10,0.11,0.10,0.10,259000,25990,-0.01,22
109/07/28,---,---,---,---,0,0,---,0
109/07/29,0.07,0.07,0.07,0.07,9000,630,-0.03,1
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
