108/04/25,1.24,1.24,1.24,1.24,3000,3720,0.00,1
108/07/03,0.89,0.89,0.78,0.82,129000,108310,-0.10,10
108/07/04,0.81,0.81,0.77,0.78,70000,54900,-0.04,5
108/07/05,0.77,0.77,0.76,0.76,75000,57100,-0.02,4
108/07/08,0.73,0.74,0.73,0.74,30000,22000,-0.02,2
108/07/09,0.74,0.74,0.74,0.74,5000,3700,0.00,1
108/07/10,---,---,---,---,0,0,---,0
108/07/11,---,---,---,---,0,0,---,0
108/07/12,0.80,0.80,0.78,0.80,21000,16780,+0.01,3
108/07/15,0.81,0.86,0.81,0.86,102000,83190,+0.06,4
108/07/16,0.86,0.86,0.83,0.83,97000,83090,-0.03,2
108/07/17,---,---,---,---,0,0,---,0
108/07/18,0.79,0.79,0.79,0.79,80000,63200,-0.01,1
108/07/19,---,---,---,---,0,0,---,0
108/07/22,0.86,0.86,0.86,0.86,4000,3440,+0.07,1
108/07/23,0.82,0.82,0.80,0.80,13000,10600,-0.06,2
108/07/24,0.78,0.78,0.78,0.78,4000,3120,-0.02,1
108/07/25,---,---,---,---,0,0,---,0
108/07/26,0.80,0.80,0.80,0.80,5000,4000,+0.01,1
108/07/29,---,---,---,---,0,0,---,0
108/07/30,0.73,0.73,0.71,0.71,15000,10750,-0.09,2
108/07/31,0.72,0.72,0.72,0.72,5000,3600,+0.01,1
108/08/01,0.73,0.78,0.73,0.78,200000,151000,+0.06,2
108/08/02,0.72,0.72,0.70,0.71,200000,141100,-0.07,4
108/08/05,0.65,0.65,0.63,0.63,90000,57500,-0.08,3
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,0.37,0.37,0.37,0.37,25000,9250,+0.03,2
108/08/12,---,---,---,---,0,0,---,0
108/08/13,0.27,0.27,0.27,0.27,10000,2700,-0.10,1
108/08/14,---,---,---,---,0,0,---,0
108/08/15,0.34,0.34,0.34,0.34,10000,3400,-0.02,2
108/08/16,0.36,0.39,0.36,0.39,120000,46500,+0.05,3
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,0.40,0.52,0.40,0.52,190000,91600,+0.13,6
108/08/22,---,---,---,---,0,0,---,0
108/08/23,---,---,---,---,0,0,---,0
108/08/26,0.41,0.41,0.41,0.41,10000,4100,-0.05,1
108/08/27,0.45,0.45,0.44,0.44,45000,19850,+0.03,2
108/08/28,0.47,0.47,0.43,0.43,55000,25300,-0.01,3
108/08/29,---,---,---,---,0,0,---,0
108/08/30,0.45,0.45,0.44,0.44,513000,225740,+0.01,5
108/09/02,0.44,0.44,0.43,0.43,511000,220030,-0.01,7
108/09/03,0.44,0.46,0.44,0.46,6000,2720,+0.03,2
108/09/04,---,---,---,---,0,0,---,0
108/09/05,0.44,0.44,0.44,0.44,3000,1320,0.00,1
108/09/06,0.34,0.34,0.34,0.34,2000,680,-0.10,1
108/09/09,0.29,0.29,0.29,0.29,1000,290,-0.05,1
108/09/10,---,---,---,---,0,0,---,0
108/09/11,0.24,0.24,0.24,0.24,20000,4800,0.00,1
108/09/12,---,---,---,---,0,0,---,0
108/09/16,0.20,0.20,0.20,0.20,6000,1200,-0.04,1
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
108/09/19,---,---,---,---,0,0,---,0
108/09/20,---,---,---,---,0,0,---,0
108/09/23,0.14,0.14,0.14,0.14,50000,7000,-0.03,1
108/09/24,---,---,---,---,0,0,---,0
108/09/25,---,---,---,---,0,0,---,0
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,---,---,---,---,0,0,---,0
108/10/02,0.08,0.08,0.08,0.08,30000,2400,0.00,2
108/10/03,0.09,0.10,0.09,0.10,40000,3800,+0.02,2
108/10/04,0.07,0.07,0.07,0.07,71000,4970,-0.03,4
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,0.03,0.03,0.03,0.03,40000,1200,-0.02,1
108/10/15,---,---,---,---,0,0,---,0
108/10/16,---,---,---,---,0,0,---,0
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
