107/10/26,1.67,1.67,1.67,1.67,5000,8350,0.00,1
108/02/22,---,---,---,---,0,0,---,0
108/02/25,1.79,1.79,1.79,1.79,2000,3580,+0.07,1
108/02/26,---,---,---,---,0,0,---,0
108/02/27,---,---,---,---,0,0,---,0
108/03/04,---,---,---,---,0,0,---,0
108/03/05,---,---,---,---,0,0,---,0
108/03/06,---,---,---,---,0,0,---,0
108/03/07,1.60,1.60,1.52,1.52,15000,23400,-0.21,3
108/03/08,---,---,---,---,0,0,---,0
108/03/11,1.51,1.51,1.51,1.51,5000,7550,-0.01,1
108/03/12,---,---,---,---,0,0,---,0
108/03/13,1.35,1.35,1.35,1.35,2000,2700,-0.08,1
108/03/14,1.24,1.24,1.24,1.24,3000,3720,-0.11,1
108/03/15,1.23,1.23,1.17,1.17,15000,17850,-0.07,2
108/03/18,1.09,1.09,1.09,1.09,10000,10900,-0.08,1
108/03/19,---,---,---,---,0,0,---,0
108/03/20,0.85,0.92,0.75,0.75,65000,55450,-0.12,6
108/03/21,0.76,0.85,0.76,0.85,45000,36300,+0.10,3
108/03/22,0.90,0.92,0.90,0.92,50000,45600,+0.07,2
108/03/25,0.94,0.94,0.94,0.94,30000,28200,+0.02,2
108/03/26,1.02,1.03,1.02,1.03,40000,41100,+0.09,3
108/03/27,---,---,---,---,0,0,---,0
108/03/28,0.96,0.96,0.96,0.96,10000,9600,-0.06,1
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,1.02,1.02,1.02,1.02,42000,42840,0.00,2
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,---,---,---,---,0,0,---,0
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,1.48,1.50,1.48,1.50,15000,22400,+0.04,2
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
108/05/10,---,---,---,---,0,0,---,0
108/05/13,---,---,---,---,0,0,---,0
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,---,---,---,---,0,0,---,0
108/05/17,---,---,---,---,0,0,---,0
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,---,---,---,---,0,0,---,0
108/05/23,---,---,---,---,0,0,---,0
