107/09/06,1.13,1.13,1.13,1.13,4000,4520,0.00,1
107/12/04,0.42,0.47,0.42,0.47,365000,162680,+0.08,10
107/12/05,0.39,0.42,0.38,0.42,261000,101990,-0.05,9
107/12/06,0.33,0.33,0.33,0.33,10000,3300,-0.09,1
107/12/07,---,---,---,---,0,0,---,0
107/12/10,---,---,---,---,0,0,---,0
107/12/11,0.35,0.37,0.35,0.37,40000,14600,+0.05,4
107/12/12,0.44,0.44,0.43,0.43,14000,6060,+0.06,2
107/12/13,---,---,---,---,0,0,---,0
107/12/14,---,---,---,---,0,0,---,0
107/12/17,0.30,0.31,0.30,0.31,20000,6100,-0.02,2
107/12/18,---,---,---,---,0,0,---,0
107/12/19,---,---,---,---,0,0,---,0
107/12/20,---,---,---,---,0,0,---,0
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,0.31,0.31,0.31,0.31,30000,9300,+0.04,2
107/12/28,0.28,0.28,0.28,0.28,10000,2800,-0.03,1
108/01/02,0.30,0.30,0.30,0.30,20000,6000,+0.02,1
108/01/03,---,---,---,---,0,0,---,0
108/01/04,---,---,---,---,0,0,---,0
108/01/07,---,---,---,---,0,0,---,0
108/01/08,---,---,---,---,0,0,---,0
108/01/09,---,---,---,---,0,0,---,0
108/01/10,0.22,0.22,0.22,0.22,5000,1100,+0.02,1
108/01/11,---,---,---,---,0,0,---,0
108/01/14,---,---,---,---,0,0,---,0
108/01/15,---,---,---,---,0,0,---,0
108/01/16,---,---,---,---,0,0,---,0
108/01/17,---,---,---,---,0,0,---,0
108/01/18,---,---,---,---,0,0,---,0
108/01/21,---,---,---,---,0,0,---,0
108/01/22,---,---,---,---,0,0,---,0
108/01/23,---,---,---,---,0,0,---,0
108/01/24,---,---,---,---,0,0,---,0
108/01/25,---,---,---,---,0,0,---,0
108/01/28,---,---,---,---,0,0,---,0
108/01/29,---,---,---,---,0,0,---,0
108/01/30,---,---,---,---,0,0,---,0
108/02/11,0.28,0.28,0.28,0.28,125000,35000,+0.04,3
108/02/12,---,---,---,---,0,0,---,0
108/02/13,---,---,---,---,0,0,---,0
108/02/14,---,---,---,---,0,0,---,0
108/02/15,---,---,---,---,0,0,---,0
108/02/18,---,---,---,---,0,0,---,0
108/02/19,---,---,---,---,0,0,---,0
108/02/20,---,---,---,---,0,0,---,0
108/02/21,---,---,---,---,0,0,---,0
108/02/22,0.22,0.22,0.22,0.22,50000,11000,+0.09,5
108/02/25,0.14,0.14,0.14,0.14,50000,7000,-0.08,1
108/02/26,---,---,---,---,0,0,---,0
108/02/27,---,---,---,---,0,0,---,0
