108/03/05,1.87,1.87,1.87,1.87,10000,18700,0.00,1
108/05/30,---,---,---,---,0,0,---,0
108/05/31,0.72,0.75,0.72,0.75,141000,105180,+0.06,5
108/06/03,0.67,0.67,0.65,0.66,121000,79020,-0.09,4
108/06/04,---,---,---,---,0,0,---,0
108/06/05,0.65,0.65,0.65,0.65,20000,13000,-0.04,1
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,---,---,---,---,0,0,---,0
108/06/12,0.79,0.81,0.79,0.81,101000,79810,+0.10,2
108/06/13,0.71,0.72,0.70,0.71,106000,75200,-0.10,9
108/06/14,0.76,0.76,0.76,0.76,5000,3800,+0.05,1
108/06/17,0.76,0.88,0.76,0.84,373000,302380,+0.08,6
108/06/18,0.83,0.83,0.77,0.77,368000,293960,-0.07,11
108/06/19,---,---,---,---,0,0,---,0
108/06/20,0.83,0.84,0.83,0.84,120000,99800,+0.06,2
108/06/21,0.82,0.82,0.78,0.79,110000,87100,-0.05,7
108/06/24,---,---,---,---,0,0,---,0
108/06/25,0.73,0.73,0.73,0.73,30000,21900,-0.06,2
108/06/26,---,---,---,---,0,0,---,0
108/06/27,---,---,---,---,0,0,---,0
108/06/28,---,---,---,---,0,0,---,0
108/07/01,0.76,0.77,0.76,0.77,111000,84370,+0.09,3
108/07/02,0.79,0.82,0.77,0.82,111000,85920,+0.05,5
108/07/03,---,---,---,---,0,0,---,0
108/07/04,---,---,---,---,0,0,---,0
108/07/05,---,---,---,---,0,0,---,0
108/07/08,0.93,0.93,0.93,0.93,110000,102300,+0.08,2
108/07/09,0.87,0.87,0.81,0.82,110000,91100,-0.11,5
108/07/10,0.79,0.79,0.79,0.79,26000,20540,-0.03,2
108/07/11,0.87,0.87,0.86,0.86,26000,22520,+0.07,2
108/07/12,---,---,---,---,0,0,---,0
108/07/15,---,---,---,---,0,0,---,0
108/07/16,---,---,---,---,0,0,---,0
108/07/17,---,---,---,---,0,0,---,0
108/07/18,0.75,0.75,0.70,0.70,125000,90000,-0.09,2
108/07/19,0.67,0.79,0.67,0.79,495000,359450,+0.09,8
108/07/22,0.82,0.86,0.82,0.84,463000,387560,+0.05,20
108/07/23,0.84,0.84,0.81,0.81,93000,75630,-0.03,2
108/07/24,0.86,0.86,0.86,0.86,100000,86000,+0.05,1
108/07/25,0.81,0.84,0.80,0.84,200000,164780,-0.02,4
108/07/26,0.83,0.83,0.80,0.82,110000,88700,-0.02,7
108/07/29,0.86,0.87,0.81,0.81,150000,127700,-0.01,5
108/07/30,0.83,0.83,0.64,0.64,140000,104800,-0.17,6
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,---,---,---,---,0,0,---,0
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,---,---,---,---,0,0,---,0
108/08/13,---,---,---,---,0,0,---,0
108/08/14,---,---,---,---,0,0,---,0
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,---,---,---,---,0,0,---,0
108/08/22,---,---,---,---,0,0,---,0
108/08/23,---,---,---,---,0,0,---,0
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
108/08/28,---,---,---,---,0,0,---,0
108/08/29,---,---,---,---,0,0,---,0
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
