107/10/18,0.98,0.98,0.98,0.98,2000,1960,0.00,1
107/12/13,1.13,1.13,1.00,1.00,787000,837940,-0.09,20
107/12/14,0.90,0.94,0.85,0.94,112000,100320,-0.06,4
107/12/17,0.97,0.97,0.97,0.97,10000,9700,+0.03,1
107/12/18,0.84,0.84,0.80,0.80,62000,51680,-0.17,2
107/12/19,---,---,---,---,0,0,---,0
107/12/20,---,---,---,---,0,0,---,0
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,0.64,0.64,0.64,0.64,10000,6400,-0.04,1
107/12/25,---,---,---,---,0,0,---,0
107/12/26,---,---,---,---,0,0,---,0
107/12/27,---,---,---,---,0,0,---,0
107/12/28,---,---,---,---,0,0,---,0
108/01/02,0.60,0.60,0.60,0.60,10000,6000,-0.10,1
108/01/03,---,---,---,---,0,0,---,0
108/01/04,---,---,---,---,0,0,---,0
108/01/07,---,---,---,---,0,0,---,0
108/01/08,---,---,---,---,0,0,---,0
108/01/09,0.56,0.56,0.56,0.56,50000,28000,+0.08,1
108/01/10,0.52,0.52,0.49,0.50,113000,57300,-0.06,6
108/01/11,0.54,0.54,0.53,0.53,170000,91700,+0.03,5
108/01/14,---,---,---,---,0,0,---,0
108/01/15,0.52,0.52,0.49,0.50,110000,55500,+0.04,4
108/01/16,---,---,---,---,0,0,---,0
108/01/17,0.66,0.72,0.61,0.61,512000,344290,+0.07,19
108/01/18,0.55,0.59,0.55,0.57,191000,106790,-0.04,11
108/01/21,0.62,0.65,0.61,0.61,58000,36150,+0.04,7
108/01/22,0.58,0.59,0.52,0.53,184000,104230,-0.08,12
108/01/23,0.53,0.53,0.52,0.52,55000,28650,-0.01,2
108/01/24,---,---,---,---,0,0,---,0
108/01/25,---,---,---,---,0,0,---,0
108/01/28,0.51,0.51,0.51,0.51,3000,1530,0.00,1
108/01/29,---,---,---,---,0,0,---,0
108/01/30,---,---,---,---,0,0,---,0
108/02/11,---,---,---,---,0,0,---,0
108/02/12,0.50,0.54,0.50,0.54,275000,143400,+0.11,6
108/02/13,0.64,0.71,0.59,0.71,283000,177100,+0.17,29
108/02/14,0.65,0.65,0.62,0.62,114000,72120,-0.09,8
108/02/15,0.61,0.61,0.61,0.61,50000,30500,-0.01,1
108/02/18,0.59,0.62,0.59,0.62,168000,101160,+0.01,3
108/02/19,0.60,0.60,0.55,0.59,178000,101540,-0.03,15
108/02/20,0.61,0.64,0.58,0.58,62000,38020,-0.01,4
108/02/21,0.59,0.59,0.55,0.58,52000,29960,0.00,6
108/02/22,0.60,0.63,0.60,0.60,65000,40300,+0.02,5
108/02/25,0.64,0.64,0.63,0.63,30000,19000,+0.03,3
108/02/26,0.58,0.58,0.53,0.53,45000,25050,-0.10,3
108/02/27,0.49,0.49,0.49,0.49,20000,9800,-0.04,2
108/03/04,---,---,---,---,0,0,---,0
108/03/05,0.42,0.42,0.42,0.42,38000,15960,-0.01,1
108/03/06,0.40,0.40,0.40,0.40,48000,19200,-0.02,4
108/03/07,0.45,0.45,0.45,0.45,97000,43650,+0.05,3
108/03/08,0.43,0.44,0.38,0.38,97000,40430,-0.07,12
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,---,---,---,---,0,0,---,0
108/03/14,0.37,0.37,0.37,0.37,3000,1110,-0.07,1
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,---,---,---,---,0,0,---,0
108/03/20,0.26,0.26,0.26,0.26,7000,1820,-0.04,1
108/03/21,0.26,0.26,0.26,0.26,10000,2600,0.00,1
108/03/22,---,---,---,---,0,0,---,0
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,---,---,---,---,0,0,---,0
108/03/28,0.14,0.14,0.14,0.14,10000,1400,-0.02,1
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,---,---,---,---,0,0,---,0
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
