107/09/05,0.73,0.73,0.72,0.72,40000,29100,0.00,2
107/10/25,0.26,0.26,0.26,0.26,100000,26000,+0.02,1
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,---,---,---,---,0,0,---,0
107/11/01,---,---,---,---,0,0,---,0
107/11/02,0.24,0.24,0.24,0.24,30000,7200,0.00,1
107/11/05,---,---,---,---,0,0,---,0
107/11/06,0.24,0.24,0.24,0.24,47000,11280,0.00,1
107/11/07,---,---,---,---,0,0,---,0
107/11/08,0.35,0.35,0.35,0.35,20000,7000,+0.13,1
107/11/09,0.31,0.31,0.31,0.31,20000,6200,-0.04,1
107/11/12,---,---,---,---,0,0,---,0
107/11/13,---,---,---,---,0,0,---,0
107/11/14,0.36,0.36,0.36,0.36,5000,1800,+0.03,1
107/11/15,---,---,---,---,0,0,---,0
107/11/16,0.35,0.35,0.35,0.35,5000,1750,+0.03,1
107/11/19,0.47,0.51,0.47,0.47,125000,59200,+0.12,5
107/11/20,0.49,0.58,0.47,0.58,363000,180190,+0.11,15
107/11/21,0.54,0.59,0.53,0.59,254000,137480,+0.01,9
107/11/22,0.58,0.59,0.55,0.55,16000,9200,-0.04,4
107/11/23,---,---,---,---,0,0,---,0
107/11/26,---,---,---,---,0,0,---,0
107/11/27,---,---,---,---,0,0,---,0
107/11/28,0.54,0.54,0.54,0.54,56000,30240,+0.02,1
107/11/29,0.55,0.58,0.55,0.58,106000,59800,+0.04,3
107/11/30,---,---,---,---,0,0,---,0
107/12/03,0.59,0.62,0.59,0.62,98000,59260,+0.06,2
107/12/04,0.62,0.62,0.62,0.62,48000,29760,0.00,1
107/12/05,0.62,0.62,0.61,0.61,16000,9840,-0.01,2
107/12/06,0.53,0.53,0.53,0.53,10000,5300,-0.08,1
107/12/07,0.61,0.61,0.61,0.61,10000,6100,+0.08,1
107/12/10,0.61,0.61,0.61,0.61,10000,6100,0.00,1
107/12/11,0.60,0.60,0.60,0.60,10000,6000,-0.01,1
107/12/12,0.60,0.65,0.60,0.63,143000,92250,+0.03,3
107/12/13,0.50,0.50,0.49,0.50,169000,84240,-0.13,4
107/12/14,0.50,0.50,0.50,0.50,200000,100000,0.00,2
107/12/17,0.48,0.48,0.45,0.48,200000,95100,-0.02,7
107/12/18,---,---,---,---,0,0,---,0
107/12/19,---,---,---,---,0,0,---,0
107/12/20,0.35,0.35,0.33,0.33,40000,13600,-0.07,3
107/12/21,---,---,---,---,0,0,---,0
107/12/22,---,---,---,---,0,0,---,0
107/12/24,---,---,---,---,0,0,---,0
107/12/25,---,---,---,---,0,0,---,0
107/12/26,0.31,0.31,0.31,0.31,40000,12400,0.00,1
107/12/27,---,---,---,---,0,0,---,0
107/12/28,---,---,---,---,0,0,---,0
108/01/02,---,---,---,---,0,0,---,0
108/01/03,---,---,---,---,0,0,---,0
108/01/04,---,---,---,---,0,0,---,0
108/01/07,---,---,---,---,0,0,---,0
108/01/08,---,---,---,---,0,0,---,0
108/01/09,0.34,0.34,0.34,0.34,10000,3400,+0.08,1
108/01/10,---,---,---,---,0,0,---,0
108/01/11,0.38,0.38,0.36,0.36,230000,87200,0.00,4
108/01/14,0.35,0.36,0.35,0.36,11000,3950,0.00,2
108/01/15,0.41,0.41,0.41,0.41,30000,12300,+0.05,2
108/01/16,0.35,0.39,0.35,0.39,210000,73900,-0.02,2
108/01/17,0.32,0.32,0.32,0.32,1000,320,-0.07,1
108/01/18,---,---,---,---,0,0,---,0
108/01/21,---,---,---,---,0,0,---,0
108/01/22,0.35,0.35,0.35,0.35,10000,3500,-0.01,1
108/01/23,0.26,0.26,0.26,0.26,10000,2600,-0.09,1
108/01/24,---,---,---,---,0,0,---,0
108/01/25,---,---,---,---,0,0,---,0
108/01/28,---,---,---,---,0,0,---,0
108/01/29,---,---,---,---,0,0,---,0
108/01/30,---,---,---,---,0,0,---,0
108/02/11,---,---,---,---,0,0,---,0
108/02/12,---,---,---,---,0,0,---,0
108/02/13,---,---,---,---,0,0,---,0
108/02/14,---,---,---,---,0,0,---,0
108/02/15,---,---,---,---,0,0,---,0
108/02/18,---,---,---,---,0,0,---,0
108/02/19,---,---,---,---,0,0,---,0
108/02/20,---,---,---,---,0,0,---,0
108/02/21,---,---,---,---,0,0,---,0
108/02/22,---,---,---,---,0,0,---,0
108/02/25,---,---,---,---,0,0,---,0
108/02/26,---,---,---,---,0,0,---,0
