108/04/09,1.90,1.90,1.90,1.90,4000,7600,0.00,1
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,0.37,0.38,0.37,0.38,254000,95520,+0.03,5
108/08/13,0.37,0.37,0.36,0.36,254000,91740,-0.02,6
108/08/14,---,---,---,---,0,0,---,0
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,---,---,---,---,0,0,---,0
108/08/22,0.52,0.54,0.42,0.42,126000,61010,+0.05,10
108/08/23,0.45,0.45,0.40,0.40,201000,86050,-0.02,4
108/08/26,0.33,0.35,0.32,0.32,140000,46600,-0.08,4
108/08/27,0.36,0.36,0.36,0.36,15000,5400,+0.04,1
108/08/28,0.41,0.41,0.37,0.37,35000,13550,+0.01,3
108/08/29,0.34,0.34,0.34,0.34,10000,3400,-0.03,1
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,0.42,0.49,0.41,0.43,450000,190800,+0.07,11
108/09/06,0.40,0.42,0.38,0.42,160000,63000,-0.01,7
108/09/09,0.42,0.42,0.39,0.39,400000,163900,-0.03,5
108/09/10,0.37,0.37,0.36,0.36,80000,29300,-0.03,2
108/09/11,---,---,---,---,0,0,---,0
108/09/12,0.35,0.35,0.35,0.35,20000,7000,-0.01,2
108/09/16,0.32,0.33,0.30,0.33,100000,31300,-0.02,6
108/09/17,0.34,0.34,0.32,0.32,75000,24650,-0.01,5
108/09/18,0.33,0.33,0.31,0.31,155000,49650,-0.01,8
108/09/19,0.33,0.36,0.33,0.34,254000,85280,+0.03,11
108/09/20,0.33,0.33,0.31,0.31,192000,60920,-0.03,10
108/09/23,0.31,0.33,0.29,0.29,110000,33280,-0.02,9
108/09/24,0.29,0.29,0.28,0.28,51000,14340,-0.01,4
108/09/25,0.25,0.25,0.25,0.25,94000,23500,-0.03,3
108/09/26,0.25,0.25,0.25,0.25,100000,25000,0.00,4
108/09/27,0.19,0.19,0.19,0.19,30000,5700,-0.06,1
108/10/01,---,---,---,---,0,0,---,0
108/10/02,0.16,0.16,0.16,0.16,50000,8000,-0.03,1
108/10/03,---,---,---,---,0,0,---,0
108/10/04,0.18,0.18,0.18,0.18,100000,18000,0.00,3
108/10/07,---,---,---,---,0,0,---,0
108/10/08,0.15,0.15,0.14,0.14,112000,16680,-0.02,2
108/10/09,0.13,0.13,0.13,0.13,50000,6500,-0.01,1
108/10/14,---,---,---,---,0,0,---,0
108/10/15,---,---,---,---,0,0,---,0
108/10/16,---,---,---,---,0,0,---,0
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,0.09,0.09,0.09,0.09,8000,720,+0.01,1
108/10/24,0.09,0.09,0.09,0.09,20000,1800,0.00,1
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,0.05,0.05,0.05,0.05,40000,2000,-0.02,2
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
108/11/07,---,---,---,---,0,0,---,0
108/11/08,---,---,---,---,0,0,---,0
108/11/11,0.02,0.02,0.02,0.02,5000,100,-0.01,1
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,0.02,0.02,0.02,0.02,490000,9800,0.00,1
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,---,---,---,---,0,0,---,0
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
