108/04/09,0.61,0.61,0.61,0.61,10000,6100,0.00,1
108/07/26,0.59,0.59,0.53,0.53,401000,217240,-0.09,21
108/07/29,0.51,0.51,0.46,0.48,316000,153010,-0.05,10
108/07/30,0.53,0.53,0.43,0.51,483000,233180,+0.03,19
108/07/31,0.48,0.48,0.28,0.31,810000,301510,-0.20,40
108/08/01,0.36,0.40,0.36,0.38,240000,92550,+0.07,14
108/08/02,0.31,0.31,0.28,0.29,315000,92550,-0.09,18
108/08/05,0.30,0.30,0.23,0.24,320000,79800,-0.05,17
108/08/06,0.20,0.24,0.19,0.23,216000,45440,-0.01,11
108/08/07,0.26,0.30,0.24,0.30,262000,68830,+0.07,16
108/08/08,0.34,0.35,0.32,0.33,140000,46400,+0.03,11
108/08/12,0.32,0.33,0.30,0.32,215000,66950,-0.01,6
108/08/13,0.29,0.30,0.27,0.27,113000,33630,-0.05,7
108/08/14,0.30,0.30,0.20,0.20,266000,62840,-0.07,11
108/08/15,0.18,0.19,0.18,0.19,220000,40200,-0.01,5
108/08/16,0.18,0.19,0.18,0.18,161000,29080,-0.01,4
108/08/19,0.19,0.19,0.19,0.19,91000,17290,+0.01,2
108/08/20,0.21,0.21,0.20,0.20,81000,16910,+0.01,3
108/08/21,0.20,0.20,0.20,0.20,50000,10000,0.00,1
108/08/22,0.19,0.19,0.16,0.16,150000,25500,-0.04,2
108/08/23,0.19,0.19,0.16,0.17,260000,43500,+0.01,4
108/08/26,0.15,0.15,0.15,0.15,20000,3000,-0.02,1
108/08/27,---,---,---,---,0,0,---,0
108/08/28,0.13,0.13,0.12,0.12,16000,1980,-0.03,2
108/08/29,0.11,0.11,0.11,0.11,170000,18700,-0.01,5
108/08/30,0.13,0.16,0.13,0.14,405000,60200,+0.03,6
108/09/02,0.13,0.13,0.13,0.13,1000,130,-0.01,1
108/09/03,0.16,0.16,0.16,0.16,103000,16480,+0.03,2
108/09/04,0.16,0.16,0.16,0.16,92000,14720,0.00,2
108/09/05,0.18,0.21,0.18,0.20,440000,87200,+0.04,7
108/09/06,0.20,0.20,0.20,0.20,100000,20000,0.00,1
108/09/09,0.21,0.21,0.16,0.16,60000,10100,-0.04,2
108/09/10,0.16,0.16,0.16,0.16,349000,55840,0.00,5
108/09/11,0.16,0.16,0.14,0.14,200000,30000,-0.02,3
108/09/12,0.14,0.14,0.14,0.14,30000,4200,0.00,1
108/09/16,---,---,---,---,0,0,---,0
108/09/17,0.09,0.10,0.09,0.10,53000,5170,-0.04,4
108/09/18,---,---,---,---,0,0,---,0
108/09/19,0.11,0.11,0.11,0.11,270000,29700,+0.01,1
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
108/09/24,0.09,0.09,0.08,0.09,301000,26090,-0.02,6
108/09/25,---,---,---,---,0,0,---,0
108/09/26,0.06,0.08,0.06,0.08,144000,8840,-0.01,6
108/09/27,---,---,---,---,0,0,---,0
108/10/01,0.04,0.04,0.04,0.04,10000,400,-0.04,1
108/10/02,0.03,0.03,0.03,0.03,266000,7980,-0.01,3
108/10/03,---,---,---,---,0,0,---,0
108/10/04,0.05,0.05,0.05,0.05,3000,150,+0.02,1
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,---,---,---,---,0,0,---,0
108/10/15,---,---,---,---,0,0,---,0
108/10/16,0.01,0.01,0.01,0.01,55000,550,-0.01,2
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,0.02,0.02,0.02,0.02,7000,140,0.00,1
108/10/24,0.02,0.02,0.02,0.02,9000,180,0.00,1
108/10/25,0.02,0.02,0.01,0.01,100000,1210,-0.01,2
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,0.01,0.01,0.01,0.01,411000,4110,0.00,2
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,0.01,0.02,0.01,0.02,70000,1200,+0.01,3
108/11/05,0.09,0.09,0.09,0.09,10000,900,+0.07,2
108/11/06,0.01,0.01,0.01,0.01,50000,500,-0.08,1
