107/11/23,0.89,0.90,0.89,0.90,7000,6280,0.00,2
108/03/26,---,---,---,---,0,0,---,0
108/03/27,0.98,0.98,0.98,0.98,10000,9800,+0.04,1
108/03/28,---,---,---,---,0,0,---,0
108/03/29,---,---,---,---,0,0,---,0
108/04/01,0.92,0.92,0.92,0.92,15000,13800,0.00,1
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,0.97,0.99,0.97,0.99,20000,19600,+0.09,2
108/04/09,0.98,0.98,0.98,0.98,20000,19600,-0.01,1
108/04/10,---,---,---,---,0,0,---,0
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,0.84,0.84,0.84,0.84,20000,16800,+0.04,2
108/04/18,0.79,0.79,0.79,0.79,20000,15800,-0.05,1
108/04/19,---,---,---,---,0,0,---,0
108/04/22,0.74,0.74,0.74,0.74,10000,7400,-0.02,1
108/04/23,0.70,0.70,0.70,0.70,10000,7000,-0.04,1
108/04/24,0.74,0.78,0.74,0.77,540000,407900,+0.07,54
108/04/25,0.74,0.74,0.72,0.72,540000,389400,-0.05,3
108/04/26,0.68,0.68,0.68,0.68,10000,6800,-0.04,1
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,0.59,0.59,0.59,0.59,100000,59000,+0.02,1
108/05/03,0.65,0.67,0.64,0.67,120000,78300,+0.08,7
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,0.56,0.56,0.56,0.56,100000,56000,-0.08,1
108/05/09,0.49,0.50,0.49,0.50,110000,54800,-0.06,3
108/05/10,0.43,0.43,0.43,0.43,10000,4300,-0.07,1
108/05/13,---,---,---,---,0,0,---,0
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,---,---,---,---,0,0,---,0
108/05/17,---,---,---,---,0,0,---,0
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,---,---,---,---,0,0,---,0
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,---,---,---,---,0,0,---,0
108/05/28,---,---,---,---,0,0,---,0
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,---,---,---,---,0,0,---,0
108/06/12,---,---,---,---,0,0,---,0
108/06/13,---,---,---,---,0,0,---,0
108/06/14,---,---,---,---,0,0,---,0
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,---,---,---,---,0,0,---,0
108/06/20,---,---,---,---,0,0,---,0
