108/05/08,1.21,1.21,1.21,1.21,5000,6050,0.00,1
108/07/19,0.99,1.02,0.97,0.97,346000,341730,-0.02,29
108/07/22,0.93,0.93,0.84,0.87,382000,324560,-0.10,9
108/07/23,0.87,0.89,0.73,0.74,464000,379930,-0.13,10
108/07/24,0.75,0.76,0.75,0.76,200000,151000,+0.02,2
108/07/25,0.72,0.72,0.72,0.72,10000,7200,-0.04,1
108/07/26,0.70,0.70,0.68,0.68,200000,138000,-0.04,2
108/07/29,---,---,---,---,0,0,---,0
108/07/30,0.68,0.68,0.64,0.64,270000,178000,-0.04,4
108/07/31,0.62,0.64,0.62,0.64,212000,133680,0.00,3
108/08/01,0.61,0.61,0.61,0.61,26000,15860,-0.03,1
108/08/02,0.54,0.57,0.50,0.57,480000,253000,-0.04,11
108/08/05,0.55,0.58,0.55,0.58,20000,11250,+0.01,3
108/08/06,0.54,0.60,0.54,0.60,15000,8500,+0.02,3
108/08/07,---,---,---,---,0,0,---,0
108/08/08,0.64,0.64,0.64,0.64,350000,224000,+0.06,2
108/08/12,0.65,0.68,0.65,0.68,155000,102650,+0.04,3
108/08/13,0.56,0.58,0.56,0.58,200000,114000,-0.10,2
108/08/14,0.62,0.66,0.62,0.63,457000,295020,+0.05,6
108/08/15,0.55,0.60,0.55,0.60,447000,258820,-0.03,17
108/08/16,---,---,---,---,0,0,---,0
108/08/19,0.63,0.64,0.62,0.64,150000,94200,+0.04,7
108/08/20,0.68,0.68,0.62,0.62,156000,103750,-0.02,6
108/08/21,0.58,0.62,0.57,0.58,143000,85510,-0.04,9
108/08/22,0.56,0.56,0.56,0.56,3000,1680,-0.02,1
108/08/23,0.47,0.50,0.47,0.50,730000,350600,-0.06,3
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
108/08/28,---,---,---,---,0,0,---,0
108/08/29,---,---,---,---,0,0,---,0
108/08/30,0.48,0.51,0.48,0.51,70000,35400,+0.03,3
108/09/02,0.51,0.52,0.51,0.52,748000,384470,+0.01,5
108/09/03,0.52,0.53,0.49,0.53,190000,99060,+0.01,8
108/09/04,---,---,---,---,0,0,---,0
108/09/05,0.53,0.56,0.53,0.56,224000,125140,+0.03,2
108/09/06,0.57,0.57,0.55,0.55,214000,119000,-0.01,6
108/09/09,0.48,0.48,0.48,0.48,10000,4800,-0.07,1
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,0.50,0.50,0.50,0.50,5000,2500,+0.09,1
108/09/16,0.67,0.76,0.67,0.68,289000,210620,+0.18,16
108/09/17,0.60,0.63,0.56,0.63,264000,153410,-0.05,20
108/09/18,0.57,0.57,0.47,0.47,18000,8960,-0.16,2
108/09/19,0.52,0.52,0.50,0.50,26000,13100,+0.03,2
108/09/20,0.49,0.49,0.49,0.49,23000,11270,-0.01,1
108/09/23,0.45,0.45,0.45,0.45,23000,10350,-0.04,1
108/09/24,---,---,---,---,0,0,---,0
108/09/25,---,---,---,---,0,0,---,0
108/09/26,0.33,0.33,0.33,0.33,3000,990,-0.01,1
108/09/27,0.29,0.29,0.29,0.29,120000,34800,-0.04,1
108/10/01,0.32,0.32,0.32,0.32,3000,960,+0.03,1
108/10/02,---,---,---,---,0,0,---,0
108/10/03,0.39,0.39,0.39,0.39,18000,7020,+0.01,3
108/10/04,0.36,0.36,0.36,0.36,5000,1800,-0.03,1
108/10/07,---,---,---,---,0,0,---,0
108/10/08,0.32,0.32,0.32,0.32,37000,11840,-0.03,1
108/10/09,---,---,---,---,0,0,---,0
108/10/14,---,---,---,---,0,0,---,0
108/10/15,---,---,---,---,0,0,---,0
108/10/16,0.19,0.19,0.19,0.19,10000,1900,-0.04,1
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,0.14,0.14,0.14,0.14,14000,1960,-0.01,2
108/10/23,---,---,---,---,0,0,---,0
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
