108/01/11,0.98,0.98,0.98,0.98,10000,9800,0.00,1
108/04/15,0.99,0.99,0.97,0.97,3000,2950,0.00,2
108/04/16,0.95,0.95,0.95,0.95,23000,21850,-0.02,1
108/04/17,1.00,1.00,1.00,1.00,250000,250000,+0.05,3
108/04/18,1.05,1.09,1.01,1.04,390000,409500,+0.04,16
108/04/19,1.06,1.06,1.03,1.03,120000,125600,-0.01,8
108/04/22,1.05,1.05,1.05,1.05,10000,10500,+0.02,1
108/04/23,---,---,---,---,0,0,---,0
108/04/24,1.11,1.15,1.11,1.13,160000,180900,+0.07,6
108/04/25,1.12,1.12,1.06,1.07,162000,175340,-0.06,15
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,0.95,0.95,0.95,0.95,10000,9500,-0.01,1
108/05/06,---,---,---,---,0,0,---,0
108/05/07,0.86,0.86,0.84,0.84,40000,34000,+0.03,2
108/05/08,0.81,0.84,0.81,0.84,447000,371120,0.00,9
108/05/09,0.81,0.81,0.76,0.76,470000,375430,-0.08,12
108/05/10,0.79,0.79,0.79,0.79,15000,11850,+0.03,1
108/05/13,0.67,0.67,0.67,0.67,10000,6700,-0.12,1
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,---,---,---,---,0,0,---,0
108/05/17,---,---,---,---,0,0,---,0
108/05/20,---,---,---,---,0,0,---,0
108/05/21,0.60,0.60,0.60,0.60,20000,12000,+0.05,3
108/05/22,0.66,0.66,0.63,0.63,30000,19410,+0.03,6
108/05/23,0.57,0.57,0.56,0.56,8000,4530,-0.07,2
108/05/24,0.58,0.67,0.58,0.65,142000,91030,+0.09,12
108/05/27,0.66,0.66,0.63,0.63,27000,17580,-0.02,5
108/05/28,---,---,---,---,0,0,---,0
108/05/29,0.66,0.66,0.66,0.66,10000,6600,+0.02,1
108/05/30,0.66,0.66,0.66,0.66,100000,66000,0.00,1
108/05/31,0.64,0.64,0.63,0.63,125000,79750,-0.03,3
108/06/03,---,---,---,---,0,0,---,0
108/06/04,0.61,0.61,0.60,0.60,20000,12100,+0.02,2
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,0.61,0.64,0.61,0.64,45000,28650,+0.04,2
108/06/11,0.69,0.69,0.66,0.66,26000,17610,+0.02,3
108/06/12,0.66,0.68,0.66,0.68,180000,121460,+0.02,3
108/06/13,0.65,0.65,0.63,0.63,184000,119110,-0.05,9
108/06/14,0.64,0.64,0.63,0.63,110000,70300,0.00,2
108/06/17,0.62,0.62,0.62,0.62,55000,34100,-0.01,2
108/06/18,0.63,0.63,0.63,0.63,350000,220500,+0.01,5
108/06/19,0.64,0.66,0.64,0.66,109000,70260,+0.03,4
108/06/20,0.67,0.70,0.67,0.69,294000,201410,+0.03,9
108/06/21,0.71,0.76,0.71,0.72,1071000,788430,+0.03,28
108/06/24,0.74,0.76,0.72,0.73,971000,711300,+0.01,57
108/06/25,0.73,0.74,0.68,0.69,895000,629950,-0.04,61
108/06/26,0.73,0.76,0.72,0.73,1333000,991280,+0.04,112
108/06/27,0.75,0.75,0.74,0.74,295000,218600,+0.01,12
108/06/28,0.72,0.72,0.69,0.69,50000,35400,-0.05,3
108/07/01,0.74,0.76,0.74,0.76,240000,180800,+0.07,7
108/07/02,0.74,0.75,0.72,0.73,221000,161440,-0.03,13
108/07/03,0.69,0.69,0.69,0.69,260000,179400,-0.04,1
108/07/04,0.66,0.66,0.66,0.66,12000,7920,-0.03,1
108/07/05,0.59,0.60,0.58,0.58,462000,269660,-0.08,21
108/07/08,0.59,0.59,0.59,0.59,72000,42480,+0.01,2
108/07/09,0.60,0.60,0.57,0.57,30000,17500,-0.02,3
108/07/10,0.57,0.59,0.54,0.59,90000,50900,+0.02,6
108/07/11,0.60,0.60,0.59,0.59,240000,142200,0.00,6
108/07/12,0.60,0.61,0.60,0.60,65000,39200,+0.01,4
108/07/15,0.63,0.68,0.63,0.67,140000,91380,+0.07,11
108/07/16,0.69,0.69,0.66,0.67,471000,320560,0.00,12
108/07/17,0.64,0.65,0.63,0.64,279000,180000,-0.03,14
108/07/18,0.62,0.62,0.61,0.61,120000,74200,-0.03,2
108/07/19,0.64,0.67,0.64,0.65,300000,195400,+0.04,10
108/07/22,0.66,0.69,0.66,0.69,320000,219150,+0.04,9
108/07/23,0.71,0.81,0.71,0.79,1516000,1146880,+0.10,31
108/07/24,0.83,0.83,0.76,0.78,1470000,1155100,-0.01,49
108/07/25,0.72,0.77,0.72,0.76,270000,204450,-0.02,9
108/07/26,0.73,0.73,0.67,0.68,225000,159300,-0.08,8
108/07/29,0.65,0.65,0.64,0.64,53000,34420,-0.04,2
108/07/30,0.65,0.65,0.58,0.58,225000,139950,-0.06,9
108/07/31,0.56,0.60,0.56,0.60,162000,91930,+0.02,12
108/08/01,0.58,0.60,0.58,0.58,68000,39970,-0.02,4
108/08/02,0.55,0.55,0.52,0.52,78000,41870,-0.06,5
108/08/05,0.48,0.48,0.45,0.45,351000,163830,-0.07,7
108/08/06,0.37,0.41,0.37,0.41,76000,28680,-0.04,7
108/08/07,0.43,0.43,0.40,0.40,79000,31970,-0.01,5
108/08/08,0.42,0.42,0.42,0.42,95000,39900,+0.02,3
108/08/12,0.39,0.40,0.39,0.40,30000,11900,-0.02,2
108/08/13,0.36,0.36,0.34,0.34,55000,19450,-0.06,4
108/08/14,0.38,0.38,0.36,0.36,30000,11200,+0.02,2
108/08/15,0.31,0.32,0.31,0.32,370000,117400,-0.04,4
108/08/16,0.32,0.32,0.32,0.32,10000,3200,0.00,1
108/08/19,0.33,0.33,0.32,0.32,220000,72400,0.00,3
108/08/20,0.33,0.35,0.33,0.33,435000,146700,+0.01,7
108/08/21,0.33,0.33,0.33,0.33,100000,33000,0.00,1
108/08/22,0.32,0.32,0.31,0.31,315000,100150,-0.02,6
108/08/23,0.31,0.37,0.30,0.37,776000,257640,+0.06,17
108/08/26,0.33,0.37,0.33,0.37,427000,151290,0.00,9
108/08/27,0.40,0.43,0.40,0.42,317000,131490,+0.05,7
108/08/28,0.39,0.40,0.39,0.40,250000,98000,-0.02,2
108/08/29,0.36,0.36,0.35,0.36,238000,84680,-0.04,4
108/08/30,0.38,0.38,0.32,0.32,168000,59940,-0.04,5
108/09/02,0.31,0.33,0.29,0.31,709000,212850,-0.01,8
108/09/03,0.31,0.33,0.31,0.32,140000,45500,+0.01,3
108/09/04,---,---,---,---,0,0,---,0
108/09/05,0.26,0.26,0.26,0.26,100000,26000,0.00,1
108/09/06,0.23,0.25,0.23,0.24,263000,61180,-0.02,7
108/09/09,0.23,0.23,0.23,0.23,200000,46000,-0.01,1
108/09/10,---,---,---,---,0,0,---,0
108/09/11,0.21,0.21,0.21,0.21,1000,210,-0.02,1
108/09/12,---,---,---,---,0,0,---,0
108/09/16,0.23,0.25,0.23,0.25,236000,57300,+0.04,7
108/09/17,0.23,0.23,0.23,0.23,16000,3680,-0.02,1
108/09/18,0.20,0.20,0.20,0.20,315000,63000,-0.03,4
108/09/19,0.18,0.18,0.18,0.18,131000,23580,-0.02,2
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
108/09/24,---,---,---,---,0,0,---,0
108/09/25,0.14,0.14,0.14,0.14,80000,11200,-0.02,1
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
