108/05/09,1.75,1.75,1.75,1.75,20000,35000,0.00,1
108/07/15,1.38,1.42,1.38,1.42,70000,97400,0.00,2
108/07/16,1.50,1.50,1.48,1.49,736000,1096080,+0.07,35
108/07/17,1.54,1.59,1.49,1.49,774000,1198400,0.00,16
108/07/18,---,---,---,---,0,0,---,0
108/07/19,1.42,1.42,1.42,1.42,23000,32660,+0.10,1
108/07/22,---,---,---,---,0,0,---,0
108/07/23,---,---,---,---,0,0,---,0
108/07/24,1.53,1.53,1.53,1.53,50000,76500,+0.09,1
108/07/25,1.65,1.73,1.61,1.72,131000,220770,+0.19,8
108/07/26,1.56,1.61,1.54,1.54,126000,197500,-0.18,9
108/07/29,1.55,1.55,1.44,1.44,48000,72420,-0.10,2
108/07/30,1.33,1.33,1.27,1.27,13000,16690,-0.17,2
108/07/31,1.32,1.38,1.32,1.38,60000,82200,+0.11,2
108/08/01,1.40,1.43,1.40,1.43,100000,141700,+0.05,6
108/08/02,1.25,1.29,1.25,1.26,50000,63500,-0.17,5
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,0.74,0.77,0.71,0.71,35000,25990,-0.09,4
108/08/12,0.58,0.67,0.58,0.67,29000,17090,-0.04,2
108/08/13,0.60,0.60,0.60,0.60,6000,3600,-0.07,1
108/08/14,0.54,0.54,0.54,0.54,6000,3240,-0.06,1
108/08/15,---,---,---,---,0,0,---,0
108/08/16,0.50,0.50,0.49,0.49,21000,10300,+0.02,2
108/08/19,0.60,0.67,0.60,0.66,241000,155200,+0.17,5
108/08/20,0.73,0.74,0.63,0.63,245000,177840,-0.03,13
108/08/21,0.65,0.65,0.63,0.63,22000,14260,0.00,2
108/08/22,0.62,0.62,0.62,0.62,2000,1240,-0.01,1
108/08/23,0.60,0.60,0.59,0.59,31000,18400,-0.03,3
108/08/26,0.45,0.45,0.45,0.45,20000,9000,-0.14,1
108/08/27,---,---,---,---,0,0,---,0
108/08/28,0.51,0.51,0.51,0.51,20000,10200,+0.03,1
108/08/29,0.48,0.48,0.48,0.48,30000,14400,-0.03,1
108/08/30,0.60,0.60,0.60,0.60,445000,267000,+0.12,1
108/09/02,0.56,0.57,0.54,0.57,445000,251450,-0.03,12
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,---,---,---,---,0,0,---,0
108/09/06,---,---,---,---,0,0,---,0
108/09/09,0.66,0.66,0.66,0.66,100000,66000,+0.05,1
108/09/10,0.68,0.68,0.63,0.63,100000,64400,-0.03,9
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,0.57,0.57,0.57,0.57,211000,120270,+0.02,1
108/09/18,0.59,0.59,0.57,0.58,211000,122280,+0.01,7
108/09/19,0.64,0.64,0.64,0.64,188000,120320,+0.06,1
108/09/20,0.66,0.67,0.64,0.67,188000,123260,+0.03,9
108/09/23,---,---,---,---,0,0,---,0
108/09/24,0.72,0.72,0.72,0.72,1000,720,+0.05,1
108/09/25,0.57,0.57,0.57,0.57,1000,570,-0.15,1
108/09/26,0.69,0.69,0.69,0.69,2000,1380,+0.12,1
108/09/27,0.58,0.58,0.58,0.58,2000,1160,-0.11,1
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,0.64,0.64,0.64,0.64,3000,1920,+0.04,1
108/10/04,0.67,0.67,0.67,0.67,3000,2010,+0.03,1
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,0.85,0.87,0.85,0.87,509000,432850,+0.30,2
108/10/15,1.11,1.34,1.11,1.14,560000,716030,+0.27,24
108/10/16,1.32,1.34,1.24,1.24,51000,64320,+0.10,3
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,1.13,1.13,1.13,1.13,45000,50850,-0.13,1
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
